ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
920017.BJ,20080221,6.0,6.0,6.0,6.0,,,,300.0,180.0,1.0,5.399568034557236,5.399568034557236,5.399568034557236,5.399568034557236
920017.BJ,20080606,6.0,6.0,6.0,6.0,6.0,0.0,0.0,8800.0,5280.0,1.0,5.399568034557236,5.399568034557236,5.399568034557236,5.399568034557236
920017.BJ,20080821,6.0,6.0,6.0,6.0,6.0,0.0,0.0,3000.0,1800.0,1.0,5.399568034557236,5.399568034557236,5.399568034557236,5.399568034557236
920017.BJ,20080910,6.0,6.0,6.0,6.0,6.0,0.0,0.0,3000.0,1800.0,1.0,5.399568034557236,5.399568034557236,5.399568034557236,5.399568034557236
920017.BJ,20081114,4.0,4.0,4.0,4.0,6.0,-2.0,-33.3333,4900.0,1960.0,1.0,3.599712023038157,3.599712023038157,3.599712023038157,3.599712023038157
920017.BJ,20090109,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2800.0,1120.0,1.0,3.599712023038157,3.599712023038157,3.599712023038157,3.599712023038157
920017.BJ,20090330,4.0,4.0,4.0,4.0,4.0,0.0,0.0,5000.0,2000.0,1.0,3.599712023038157,3.599712023038157,3.599712023038157,3.599712023038157
920017.BJ,20090414,4.0,4.0,4.0,4.0,4.0,0.0,0.0,5000.0,2000.0,1.0,3.599712023038157,3.599712023038157,3.599712023038157,3.599712023038157
920017.BJ,20090421,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1200.0,480.0,1.0,3.599712023038157,3.599712023038157,3.599712023038157,3.599712023038157
920017.BJ,20121217,9.0,9.0,9.0,9.0,4.0,5.0,125.0,6000.0,5400.0,1.0,8.099352051835853,8.099352051835853,8.099352051835853,8.099352051835853
920017.BJ,20131203,11.26,11.26,11.26,11.26,9.0,2.26,25.1111,17326.2,19509.3012,1.0,10.133189344852411,10.133189344852411,10.133189344852411,10.133189344852411
920017.BJ,20140103,11.0,11.0,11.0,11.0,11.26,-0.26,-2.3091,3000.0,3300.0,1.0,9.899208063354932,9.899208063354932,9.899208063354932,9.899208063354932
920017.BJ,20140815,20.13,20.13,20.13,20.13,11.0,9.13,83.0,40.0,80.5,1.0,18.115550755939523,18.115550755939523,18.115550755939523,18.115550755939523
920017.BJ,20140820,38.0,38.0,38.0,38.0,20.13,17.87,88.773,10.0,38.0,1.0,34.19726421886249,34.19726421886249,34.19726421886249,34.19726421886249
920017.BJ,20140825,39.0,39.0,39.0,39.0,38.0,1.0,2.6316,30.0,117.0,1.0,35.097192224622034,35.097192224622034,35.097192224622034,35.097192224622034
920017.BJ,20140828,20.01,20.01,20.01,20.01,39.0,-18.99,-48.6923,20.0,40.0,1.0,18.007559395248382,18.007559395248382,18.007559395248382,18.007559395248382
920017.BJ,20140912,10.06,10.06,10.06,10.06,20.01,-9.95,-49.7251,10.0,10.1,1.0,9.053275737940966,9.053275737940966,9.053275737940966,9.053275737940966
920017.BJ,20140915,5.04,5.04,5.04,5.04,10.06,-5.02,-49.9006,10.0,5.0,1.0,4.535637149028078,4.535637149028078,4.535637149028078,4.535637149028078
920017.BJ,20140917,2.55,2.55,2.55,2.55,5.04,-2.49,-49.4048,10.0,2.6,1.0,2.294816414686825,2.294816414686825,2.294816414686825,2.294816414686825
920017.BJ,20140925,2.55,2.55,2.55,2.55,2.55,0.0,0.0,10.0,2.6,1.0,2.294816414686825,2.294816414686825,2.294816414686825,2.294816414686825
920017.BJ,20141023,40.0,40.0,40.0,40.0,2.55,37.45,1468.6275,10.0,40.0,1.0,35.99712023038157,35.99712023038157,35.99712023038157,35.99712023038157
920017.BJ,20141024,39.98,39.98,39.98,39.98,40.0,-0.02,-0.05,10.0,39.98,1.0,35.97912167026638,35.97912167026638,35.97912167026638,35.97912167026638
920017.BJ,20150331,55.0,58.0,55.0,56.33,39.98,16.35,40.8954,30.0,169.0,1.0,50.692944564434846,49.49604031677466,52.19582433405328,49.49604031677466
920017.BJ,20150401,60.0,62.0,60.0,60.75,56.33,4.42,7.8466,40.0,243.0,1.0,54.67062634989201,53.99568034557235,55.79553635709144,53.99568034557235
920017.BJ,20150403,65.0,65.0,65.0,65.0,60.75,4.25,6.9959,20.0,130.0,1.0,58.49532037437005,58.49532037437005,58.49532037437005,58.49532037437005
920017.BJ,20150619,24.0,24.0,24.0,24.0,65.0,-41.0,-63.0769,10000.0,24000.0,1.0,21.598272138228943,21.598272138228943,21.598272138228943,21.598272138228943
920017.BJ,20150626,24.0,24.0,24.0,24.0,24.0,0.0,0.0,13750.0,33000.0,1.0,21.598272138228943,21.598272138228943,21.598272138228943,21.598272138228943
920017.BJ,20150629,24.0,24.0,24.0,24.0,24.0,0.0,0.0,10.0,24.0,1.0,21.598272138228943,21.598272138228943,21.598272138228943,21.598272138228943
920017.BJ,20150701,24.0,24.0,24.0,24.0,24.0,0.0,0.0,500.0,1200.0,1.0,21.598272138228943,21.598272138228943,21.598272138228943,21.598272138228943
920017.BJ,20150702,24.0,24.0,24.0,24.0,24.0,0.0,0.0,5750.0,13800.0,1.0,21.598272138228943,21.598272138228943,21.598272138228943,21.598272138228943
920017.BJ,20150708,24.0,25.0,24.0,24.14,24.0,0.14,0.5833,70.0,169.0,1.0,21.72426205903528,21.598272138228943,22.49820014398848,21.598272138228943
920017.BJ,20150710,28.0,28.0,24.0,24.02,24.14,-0.12,-0.4971,2010.0,4828.0,1.0,21.61627069834413,25.1979841612671,25.1979841612671,21.598272138228943
920017.BJ,20150722,26.0,26.0,26.0,26.0,24.02,1.98,8.2431,10.0,26.0,1.0,23.398128149748025,23.398128149748025,23.398128149748025,23.398128149748025
920017.BJ,20150806,30.0,30.0,30.0,30.0,26.0,4.0,15.3846,10.0,30.0,1.0,26.997840172786177,26.997840172786177,26.997840172786177,26.997840172786177
920017.BJ,20150921,21.6,21.6,21.6,21.6,30.0,-8.4,-28.0,2000.0,4320.0,1.0,19.43844492440605,19.43844492440605,19.43844492440605,19.43844492440605
920017.BJ,20151027,25.0,25.0,25.0,25.0,21.6,3.4,15.7407,10.0,25.0,1.0,22.49820014398848,22.49820014398848,22.49820014398848,22.49820014398848
920017.BJ,20151028,25.0,25.0,24.0,24.14,25.0,-0.86,-3.44,70.0,169.0,1.0,21.72426205903528,22.49820014398848,22.49820014398848,21.598272138228943
920017.BJ,20151030,25.0,25.0,25.0,25.0,24.14,0.86,3.5626,20.0,50.0,1.0,22.49820014398848,22.49820014398848,22.49820014398848,22.49820014398848
920017.BJ,20151103,24.5,24.5,24.5,24.5,25.0,-0.5,-2.0,20.0,49.0,1.0,22.04823614110872,22.04823614110872,22.04823614110872,22.04823614110872
920017.BJ,20151106,24.0,25.0,22.0,23.03,24.5,-1.47,-6.0,1540.0,3547.0,1.0,20.72534197264219,21.598272138228943,22.49820014398848,19.798416126709864
